FINCoS Performance Log File.
Generated from:
 "/Users/ares161/eclipse-workspace/TFM FINCoS/log/AQ_ESPER_SINK_NO2.log" [Sun Sep 06 19:06:21 CEST 2020] to [Sun Sep 06 19:15:21 CEST 2020]
 "/Users/ares161/eclipse-workspace/TFM FINCoS/log/AQ_SIDDHI_SINK_NO2.log" [Sun Sep 06 19:06:21 CEST 2020] to [Sun Sep 06 19:14:41 CEST 2020]
log file(s).
Timestamp,Server,Stream,Avg_Throughput,Min_Throughput,Max_Throughput,Last_Throughput,Avg_RT,Min_RT,Max_RT,Stdev_RT,Last_RT
1599411991000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15794567.449,31589134.899,31589134.899,16204884.284,31589134.899
1599411991000,Esper (sample),NO2_Avg(output),0.444,0.000,2.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411991000,Esper (sample),NO2_Good(output),1.200,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411991000,Esper (sample),NO2_Moderate(output),1.200,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411991000,Esper (sample),NO2_Unhealthy(output),26.000,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411991000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),9739.600,0.000,97386.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411992000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15794567.449,31589134.899,31589134.899,16166255.184,31589134.899
1599411992000,Esper (sample),NO2_Avg(output),0.400,0.000,2.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411992000,Esper (sample),NO2_Good(output),1.091,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411992000,Esper (sample),NO2_Moderate(output),1.091,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411992000,Esper (sample),NO2_Unhealthy(output),23.636,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411992000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),8854.364,0.000,97386.000,2.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411993000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15794567.449,31589134.899,31589134.899,16134274.430,31589134.899
1599411993000,Esper (sample),NO2_Avg(output),0.364,0.000,2.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411993000,Esper (sample),NO2_Good(output),1.000,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411993000,Esper (sample),NO2_Moderate(output),1.000,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411993000,Esper (sample),NO2_Unhealthy(output),21.667,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411993000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),8116.500,0.000,97386.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411994000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15794567.449,31589134.899,31589134.899,16107361.527,31589134.899
