FINCoS Performance Log File.
Generated from:
 "/Users/ares161/eclipse-workspace/TFM FINCoS/log/AQ_ESPER_SINK_NO2.log" [Fri Sep 04 21:51:01 CEST 2020] to [Fri Sep 04 22:01:01 CEST 2020]
log file(s).
Timestamp,Server,Stream,Avg_Throughput,Min_Throughput,Max_Throughput,Last_Throughput,Avg_RT,Min_RT,Max_RT,Stdev_RT,Last_RT
1599249076000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),34390.933,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249077000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15682791.309,30871605.564
1599249077000,Esper (sample),NO2_Good(output),0.750,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249077000,Esper (sample),NO2_Moderate(output),0.750,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249077000,Esper (sample),NO2_Unhealthy(output),16.250,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249077000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),32241.500,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249078000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15667933.143,30871605.564
1599249078000,Esper (sample),NO2_Good(output),0.706,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249078000,Esper (sample),NO2_Moderate(output),0.706,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249078000,Esper (sample),NO2_Unhealthy(output),15.294,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249078000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),30344.941,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249079000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15654761.276,30871605.564
1599249079000,Esper (sample),NO2_Good(output),0.667,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249079000,Esper (sample),NO2_Moderate(output),0.667,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249079000,Esper (sample),NO2_Unhealthy(output),14.444,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249079000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),28659.111,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249080000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15643004.037,30871605.564
1599249080000,Esper (sample),NO2_Good(output),0.632,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249080000,Esper (sample),NO2_Moderate(output),0.632,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249080000,Esper (sample),NO2_Unhealthy(output),13.684,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249080000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),27150.737,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249081000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15632445.140,30871605.564
1599249081000,Esper (sample),NO2_Good(output),0.600,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249081000,Esper (sample),NO2_Moderate(output),0.600,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249081000,Esper (sample),NO2_Unhealthy(output),13.000,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249081000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),25793.200,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249082000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15622910.253,30871605.564
1599249082000,Esper (sample),NO2_Good(output),0.571,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249082000,Esper (sample),NO2_Moderate(output),0.571,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249082000,Esper (sample),NO2_Unhealthy(output),12.381,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249082000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),24564.952,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249083000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15614257.298,30871605.564
1599249083000,Esper (sample),NO2_Good(output),0.545,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249083000,Esper (sample),NO2_Moderate(output),0.545,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249083000,Esper (sample),NO2_Unhealthy(output),11.818,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249083000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),23448.364,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249084000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15606369.317,30871605.564
1599249084000,Esper (sample),NO2_Good(output),0.522,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249084000,Esper (sample),NO2_Moderate(output),0.522,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249084000,Esper (sample),NO2_Unhealthy(output),11.304,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249084000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),22428.870,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249085000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15599149.159,30871605.564
1599249085000,Esper (sample),NO2_Good(output),0.500,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249085000,Esper (sample),NO2_Moderate(output),0.500,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249085000,Esper (sample),NO2_Unhealthy(output),10.833,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249085000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),21494.333,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249086000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15592515.457,30871605.564
1599249086000,Esper (sample),NO2_Good(output),0.480,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249086000,Esper (sample),NO2_Moderate(output),0.480,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249086000,Esper (sample),NO2_Unhealthy(output),10.400,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249086000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),20634.560,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249087000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15586399.546,30871605.564
1599249087000,Esper (sample),NO2_Good(output),0.462,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249087000,Esper (sample),NO2_Moderate(output),0.462,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249087000,Esper (sample),NO2_Unhealthy(output),10.000,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249087000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),19840.923,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249088000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15580743.077,30871605.564
1599249088000,Esper (sample),NO2_Good(output),0.444,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249088000,Esper (sample),NO2_Moderate(output),0.444,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249088000,Esper (sample),NO2_Unhealthy(output),9.630,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249088000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),19106.074,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249089000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15575496.152,30871605.564
1599249089000,Esper (sample),NO2_Good(output),0.429,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249089000,Esper (sample),NO2_Moderate(output),0.429,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249089000,Esper (sample),NO2_Unhealthy(output),9.286,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249089000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),18423.714,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249090000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15570615.846,30871605.564
1599249090000,Esper (sample),NO2_Good(output),0.414,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249090000,Esper (sample),NO2_Moderate(output),0.414,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249090000,Esper (sample),NO2_Unhealthy(output),8.966,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249090000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),17788.414,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249091000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15566065.030,30871605.564
1599249091000,Esper (sample),NO2_Good(output),0.400,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249091000,Esper (sample),NO2_Moderate(output),0.400,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249091000,Esper (sample),NO2_Unhealthy(output),8.667,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249091000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),17195.467,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249092000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15561811.426,30871605.564
1599249092000,Esper (sample),NO2_Good(output),0.387,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249092000,Esper (sample),NO2_Moderate(output),0.387,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249092000,Esper (sample),NO2_Unhealthy(output),8.387,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249092000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),16640.774,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249093000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15557826.837,30871605.564
1599249093000,Esper (sample),NO2_Good(output),0.375,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249093000,Esper (sample),NO2_Moderate(output),0.375,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249093000,Esper (sample),NO2_Unhealthy(output),8.125,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249093000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),16120.750,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249094000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15554086.525,30871605.564
1599249094000,Esper (sample),NO2_Good(output),0.364,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
