FINCoS Sink Log File.
 Sink Alias: SINK02
 Sink Address: 127.0.0.1
 Connection: Esper (sample)
 Start time: Tue May 19 19:18:28 CEST 2020
 Response Time Mode: ADAPTER
 Response Time Resolution: nanoseconds
 Log Sampling rate: 1.0
1589908732936,Prueba,1008654,576442.2459677419,21805921501351,21805921571902
1589908732951,Prueba,741073,577103.4136546184,21805936452934,21805936508710
1589908732962,Prueba,423136,576487.544,21805947654546,21805947720894
1589908732978,Prueba,544670,576360.780876494,21805963524299,21805963607635
1589908732991,Prueba,1007888,578073.1904761905,21805976838433,21805976889894
1589908733006,Prueba,1155020,580353.6126482213,21805991209827,21805991267243
1589908733018,Prueba,240508,579015.6377952755,21806003805522,21806003862499
1589908733035,Prueba,1170757,581336.1921568627,21806020628893,21806020687590
1589908733046,Prueba,194476,579825.01953125,21806031852000,21806031986497
1589908733061,Prueba,221972,578432.5953307393,21806046246770,21806046434243
1589908733074,Prueba,1099205,580451.0930232558,21806059605816,21806059660373
1589908733088,Prueba,490206,580102.6563706563,21806073109355,21806073285823
1589908733101,Prueba,867074,581206.3923076923,21806086928265,21806087138780
1589908733116,Prueba,559021,581121.3908045978,21806101253462,21806101464390
1589908733129,Prueba,467724,580688.5763358779,21806114836723,21806114918664
1589908733145,Prueba,71757,578753.4752851711,21806130481486,21806130559203
1589908733159,Prueba,670892,579102.4848484849,21806144547691,21806144596860
1589908733172,Prueba,402166,578434.8,21806157128284,21806157181942
1589908733184,Prueba,748113,579072.6879699248,21806169532803,21806169639348
1589908733197,Prueba,321374,578107.5243445693,21806182977011,21806183007293
1589908733211,Prueba,1063572,579918.9589552239,21806196867348,21806196929804
1589908733226,Prueba,669974,580253.7360594795,21806211832053,21806211997360
1589908733238,Prueba,97340,578465.1666666666,21806223988630,21806224021245
1589908733253,Prueba,66643,576576.5239852399,21806238340812,21806238394694
1589908733264,Prueba,294329,575538.8492647059,21806250012069,21806250065412
1589908733278,Prueba,937587,576865.032967033,21806263517525,21806263598977
1589908733292,Prueba,749414,577494.7737226278,21806277968505,21806278087513
1589908733305,Prueba,671016,577834.850909091,21806290748374,21806290803260
1589908733319,Prueba,1037346,579499.7463768116,21806304301668,21806304468776
1589908733334,Prueba,951858,580844.0,21806319561708,21806319733653
1589908733346,Prueba,605886,580934.0791366906,21806331533426,21806331590029
1589908733357,Prueba,322847,580009.0358422939,21806342899552,21806342970226
1589908733372,Prueba,1195778,582208.2107142857,21806357399564,21806357454893
1589908733384,Prueba,849569,583159.6725978648,21806369945143,21806370055099
1589908733398,Prueba,464949,582740.4858156028,21806383758184,21806383931293
1589908733411,Prueba,555768,582645.1766784452,21806396913535,21806396963256
1589908733427,Prueba,700406,583059.8274647887,21806412103405,21806412183757
1589908733438,Prueba,975217,584435.8175438596,21806423605871,21806423700486
1589908733450,Prueba,623962,584574.020979021,21806435955591,21806436079863
1589908733464,Prueba,503753,584292.4146341464,21806449343061,21806449395087
1589908733479,Prueba,516497,584057.0138888889,21806464325316,21806464385277
1589908733491,Prueba,402544,583428.9411764706,21806476696571,21806476790565
1589908733505,Prueba,116407,581818.5206896552,21806490376871,21806490494786
1589908733516,Prueba,139846,580299.7147766323,21806502066987,21806502127863
1589908733530,Prueba,1132448,582190.6335616439,21806515225414,21806515283729
1589908733543,Prueba,458589,581768.7849829352,21806528189447,21806528246957
1589908733556,Prueba,187604,580428.0884353742,21806541831927,21806541902765
1589908733569,Prueba,231134,579244.0406779661,21806554294593,21806554353920
1589908733579,Prueba,640524,579451.0675675676,21806564678071,21806564756381
1589908733595,Prueba,1171422,581444.2356902357,21806580960061,21806581025479
1589908733606,Prueba,144017,579976.3590604027,21806592044093,21806592104245
1589908733620,Prueba,1091865,581688.3612040133,21806605973083,21806606029996
1589908733633,Prueba,206382,580437.34,21806618674314,21806618732414
1589908733645,Prueba,28379,578603.2591362126,21806630558949,21806630615776
1589908733659,Prueba,393225,577989.4238410596,21806644264124,21806644332487
1589908733671,Prueba,250787,576909.5478547855,21806656376453,21806656427303
1589908733684,Prueba,358423,576190.8421052631,21806669893538,21806669972906
1589908733697,Prueba,793559,576903.524590164,21806682127004,21806682174462
1589908733708,Prueba,522531,576725.8366013071,21806693474588,21806693583954
1589908733723,Prueba,489642,576442.1758957654,21806708614657,21806708675272
1589908733735,Prueba,273794,575459.5519480519,21806720229438,21806720288584
1589908733746,Prueba,580627,575476.2750809061,21806731332420,21806731439916
1589908733759,Prueba,852307,576369.2774193549,21806744220795,21806744279883
1589908733772,Prueba,176329,575082.9742765273,21806757966518,21806758018852
1589908733786,Prueba,291906,574175.3557692308,21806771939788,21806772053469
1589908733798,Prueba,191093,572951.4504792332,21806783510547,21806783572905
1589908733810,Prueba,116449,571497.6210191083,21806795218473,21806795285469
1589908733822,Prueba,455757,571130.1904761905,21806807457653,21806807512824
1589908733833,Prueba,915924,572221.3101265823,21806819107730,21806819159556
1589908733845,Prueba,670949,572532.7539432177,21806830703725,21806830758669
1589908733859,Prueba,119111,571106.8993710692,21806844516964,21806844596496
1589908733872,Prueba,337191,570373.6206896552,21806857984411,21806858038966
1589908733884,Prueba,676168,570704.228125,21806869164802,21806869233209
1589908733897,Prueba,627645,570881.6137071651,21806882292885,21806882350720
1589908733909,Prueba,167778,569629.7391304348,21806894390994,21806894459299
1589908733921,Prueba,473882,569333.306501548,21806906167835,21806906224235
1589908733934,Prueba,678600,569670.5493827161,21806919965869,21806920064700
1589908733946,Prueba,307234,568863.0523076924,21806931339690,21806931658313
1589908733958,Prueba,870437,569788.1257668711,21806943633664,21806943704710
1589908733972,Prueba,754407,570352.7094801223,21806957548644,21806957652005
1589908733982,Prueba,761654,570935.9451219512,21806967101059,21806967157809
1589908733996,Prueba,362522,570302.4680851063,21806981623973,21806981684055
1589908734009,Prueba,272886,569401.206060606,21806994403747,21806994458622
1589908734019,Prueba,122809,568051.9848942598,21807004183869,21807004250872
1589908734030,Prueba,1161843,569840.5120481928,21807015808760,21807015868388
1589908734042,Prueba,80216,568370.1681681682,21807028010691,21807028066310
1589908734056,Prueba,942804,569491.2275449102,21807041923155,21807041978611
1589908734068,Prueba,450352,569135.5880597015,21807053656507,21807053712499
1589908734079,Prueba,765760,569720.7797619047,21807064888740,21807064974605
1589908734093,Prueba,974099,570920.7151335311,21807078587006,21807078682312
1589908734103,Prueba,198626,569819.25147929,21807088977131,21807089026307
1589908734117,Prueba,777584,570432.1268436578,21807102884424,21807102946807
1589908734129,Prueba,972180,571613.7382352941,21807114361487,21807114417224
1589908734140,Prueba,920896,572638.0263929619,21807126090953,21807126151282
1589908734152,Prueba,1011004,573919.798245614,21807137715866,21807137769952
1589908734164,Prueba,607152,574016.6851311954,21807149319247,21807149379254
1589908734175,Prueba,208037,572952.7906976744,21807160700986,21807160785121
1589908734190,Prueba,407841,572474.2057971015,21807175740994,21807175819099
1589908734201,Prueba,214179,571438.6705202312,21807187081167,21807187148788
1589908734213,Prueba,72753,570001.5360230547,21807198582388,21807198674302
1589908734225,Prueba,679027,570314.8275862068,21807210288776,21807210345022
1589908734237,Prueba,208317,569277.5845272206,21807222519474,21807222579450
1589908734249,Prueba,756489,569812.4742857143,21807234858563,21807234910691
1589908734259,Prueba,586037,569858.698005698,21807245075549,21807245136953
1589908734272,Prueba,347794,569227.8323863636,21807257163167,21807257226084
1589908734284,Prueba,717304,569647.3116147309,21807270064726,21807270145854
1589908734296,Prueba,329138,568967.906779661,21807281664394,21807281720331
1589908734308,Prueba,384799,568449.1211267606,21807293849324,21807293913209
1589908734320,Prueba,729048,568900.2415730337,21807305163707,21807305271309
1589908734330,Prueba,7795,567328.5182072829,21807315135804,21807315185613
1589908734342,Prueba,115676,566066.9189944135,21807327410407,21807327437255
1589908734356,Prueba,813498,566756.1420612814,21807341333423,21807341455012
1589908734364,Prueba,237769,565842.2888888889,21807349738195,21807349786163
1589908734378,Prueba,765171,566394.4459833795,21807363357188,21807363442512
1589908734388,Prueba,371178,565855.1740331491,21807373727349,21807373919474
1589908734402,Prueba,1060866,567218.8402203857,21807387303170,21807387362226
1589908734411,Prueba,500219,567034.7747252748,21807396500801,21807396556582
1589908734424,Prueba,329457,566383.8767123288,21807409937289,21807409990556
1589908734436,Prueba,290273,565629.475409836,21807421338191,21807421389045
1589908734448,Prueba,929396,566620.6648501363,21807433754270,21807433822541
1589908734459,Prueba,901164,567529.75,21807444825439,21807444880674
1589908734472,Prueba,1293,565995.2330623306,21807457415770,21807457474420
1589908734483,Prueba,676706,566294.4513513513,21807468154111,21807468217801
1589908734492,Prueba,1204986,568015.9919137466,21807477901077,21807477955042
1589908734506,Prueba,814654,568678.997311828,21807491746540,21807491797680
1589908734516,Prueba,1209829,570397.8981233244,21807501333135,21807501612708
1589908734529,Prueba,744553,570863.5534759358,21807514921966,21807515003257
1589908734541,Prueba,414494,570446.568,21807526582750,21807526667205
1589908734551,Prueba,357333,569879.7765957447,21807535945843,21807536191498
1589908734563,Prueba,247203,569023.8700265252,21807548078385,21807548155092
1589908734573,Prueba,1007959,570185.074074074,21807558624095,21807558673854
1589908734585,Prueba,645555,570383.9393139841,21807570613135,21807570787417
1589908734595,Prueba,195258,569396.7657894737,21807580415920,21807580467294
1589908734608,Prueba,700214,569740.1181102362,21807593308857,21807593367937
1589908734619,Prueba,1065586,571038.1439790576,21807604374063,21807604532046
1589908734632,Prueba,583692,571071.182767624,21807617136592,21807617202117
1589908734642,Prueba,791780,571645.9453125,21807627135083,21807627275616
1589908734652,Prueba,130637,570500.4675324676,21807637692051,21807637835711
1589908734665,Prueba,555560,570461.7616580311,21807650829932,21807650942124
1589908734677,Prueba,593108,570520.2790697674,21807662825446,21807662872788
1589908734687,Prueba,144919,569423.368556701,21807672199681,21807672227112
1589908734697,Prueba,839220,570116.9331619537,21807682635240,21807682700067
1589908734711,Prueba,825718,570772.3205128205,21807696699306,21807696744336
1589908734721,Prueba,968565,571789.6930946292,21807706349811,21807706509895
1589908734733,Prueba,104640,570597.9846938775,21807718605720,21807718757712
1589908734744,Prueba,572951,570603.9720101781,21807729765331,21807729824623
1589908734754,Prueba,959894,571592.0177664974,21807739225325,21807739308679
1589908734765,Prueba,869027,572345.017721519,21807750596099,21807750679191
1589908734777,Prueba,476426,572102.7979797979,21807762183517,21807762219139
1589908734788,Prueba,670531,572350.7279596977,21807773344622,21807773379501
1589908734800,Prueba,769181,572845.2763819095,21807785550548,21807785588288
1589908734811,Prueba,700858,573166.1102756893,21807797049877,21807797096306
1589908734822,Prueba,858683,573879.9025,21807807117882,21807807162977
1589908734832,Prueba,544827,573807.451371571,21807817301657,21807817402296
1589908734844,Prueba,1016422,574908.4825870647,21807830037623,21807830067486
1589908734854,Prueba,768375,575388.5483870967,21807839501547,21807839547328
1589908734865,Prueba,588922,575422.0470297029,21807850622913,21807850671333
1589908734878,Prueba,108676,574269.587654321,21807863304177,21807863353523
1589908734889,Prueba,313488,573627.2684729064,21807874718392,21807874762867
