Timestamp,Siddhi,Avg_Throughput,,,
1599420163000,NO2_Unhealthy(output),5804740,,,
1599420162000,NO2_Unhealthy(output),5885361,,,
1599420161000,NO2_Unhealthy(output),5968254,,,
1599420160000,NO2_Unhealthy(output),6053514,,,
1599420159000,NO2_Unhealthy(output),6141246,,,
1599420158000,NO2_Unhealthy(output),6231559,,,
1599420157000,NO2_Unhealthy(output),6324567,,,
1599420156000,NO2_Unhealthy(output),6420394,,,
1599420155000,NO2_Unhealthy(output),6519169,,,
1599420154000,NO2_Unhealthy(output),6621031,,,
1599420153000,NO2_Unhealthy(output),6726127,,,
1599420152000,NO2_Unhealthy(output),3380452,,,
1599420631000,NO2_UnhealthyForSensitiveGroup(output),4583852,,,
1599420630000,NO2_UnhealthyForSensitiveGroup(output),4592341,,,
1599420629000,NO2_UnhealthyForSensitiveGroup(output),4600861,,,
1599420628000,NO2_UnhealthyForSensitiveGroup(output),4609413,,,
1599420627000,NO2_UnhealthyForSensitiveGroup(output),4617996,,,
1599420626000,NO2_UnhealthyForSensitiveGroup(output),4626612,,,
1599420625000,NO2_UnhealthyForSensitiveGroup(output),4635260,,,
1599420624000,NO2_UnhealthyForSensitiveGroup(output),4643940,,,
1599420623000,NO2_UnhealthyForSensitiveGroup(output),4652653,,,
1599420622000,NO2_UnhealthyForSensitiveGroup(output),4661398,,,
1599420621000,NO2_UnhealthyForSensitiveGroup(output),4670177,,,
1599420620000,NO2_UnhealthyForSensitiveGroup(output),4678989,,,
1599420619000,NO2_UnhealthyForSensitiveGroup(output),4687834,,,
1599420618000,NO2_UnhealthyForSensitiveGroup(output),4696712,,,
1599420617000,NO2_UnhealthyForSensitiveGroup(output),4705624,,,
1599420616000,NO2_UnhealthyForSensitiveGroup(output),4714570,,,
1599420615000,NO2_UnhealthyForSensitiveGroup(output),4723550,,,
1599420614000,NO2_UnhealthyForSensitiveGroup(output),4732565,,,
1599420613000,NO2_UnhealthyForSensitiveGroup(output),4741614,,,
1599420612000,NO2_UnhealthyForSensitiveGroup(output),4750697,,,
1599420611000,NO2_UnhealthyForSensitiveGroup(output),4759816,,,
1599420610000,NO2_UnhealthyForSensitiveGroup(output),4768969,,,
1599420609000,NO2_UnhealthyForSensitiveGroup(output),4778158,,,
1599420608000,NO2_UnhealthyForSensitiveGroup(output),4787382,,,
1599420607000,NO2_UnhealthyForSensitiveGroup(output),4796642,,,
1599420606000,NO2_UnhealthyForSensitiveGroup(output),4805938,,,
1599420605000,NO2_UnhealthyForSensitiveGroup(output),4815270,,,
1599420604000,NO2_UnhealthyForSensitiveGroup(output),4824638,,,
1599420603000,NO2_UnhealthyForSensitiveGroup(output),4834043,,,
1599420602000,NO2_UnhealthyForSensitiveGroup(output),4843484,,,
1599420601000,NO2_UnhealthyForSensitiveGroup(output),4852963,,,
1599420600000,NO2_UnhealthyForSensitiveGroup(output),4862478,,,
1599420599000,NO2_UnhealthyForSensitiveGroup(output),4872031,,,
1599420598000,NO2_UnhealthyForSensitiveGroup(output),4881622,,,
1599420597000,NO2_UnhealthyForSensitiveGroup(output),4891250,,,
1599420596000,NO2_UnhealthyForSensitiveGroup(output),4900917,,,
1599420595000,NO2_UnhealthyForSensitiveGroup(output),4910622,,,
1599420594000,NO2_UnhealthyForSensitiveGroup(output),4920365,,,
1599420593000,NO2_UnhealthyForSensitiveGroup(output),4930147,,,
1599420592000,NO2_UnhealthyForSensitiveGroup(output),4939968,,,
1599420591000,NO2_UnhealthyForSensitiveGroup(output),4949828,,,
1599420590000,NO2_UnhealthyForSensitiveGroup(output),4959728,,,
1599420589000,NO2_UnhealthyForSensitiveGroup(output),4969667,,,
1599420588000,NO2_UnhealthyForSensitiveGroup(output),4979647,,,
1599420587000,NO2_UnhealthyForSensitiveGroup(output),4989666,,,
1599420586000,NO2_UnhealthyForSensitiveGroup(output),4999726,,,
1599420585000,NO2_UnhealthyForSensitiveGroup(output),5009826,,,
1599420584000,NO2_UnhealthyForSensitiveGroup(output),5019968,,,
1599420583000,NO2_UnhealthyForSensitiveGroup(output),5030150,,,
1599420582000,NO2_UnhealthyForSensitiveGroup(output),5040374,,,
1599420581000,NO2_UnhealthyForSensitiveGroup(output),5050640,,,
1599420580000,NO2_UnhealthyForSensitiveGroup(output),5060947,,,
1599420579000,NO2_UnhealthyForSensitiveGroup(output),5071297,,,
1599420578000,NO2_UnhealthyForSensitiveGroup(output),5081689,,,
1599420577000,NO2_UnhealthyForSensitiveGroup(output),5092123,,,
1599420576000,NO2_UnhealthyForSensitiveGroup(output),5102601,,,
1599420575000,NO2_UnhealthyForSensitiveGroup(output),5113122,,,
1599420574000,NO2_UnhealthyForSensitiveGroup(output),5123686,,,
1599420573000,NO2_UnhealthyForSensitiveGroup(output),5134294,,,
1599420572000,NO2_UnhealthyForSensitiveGroup(output),5144946,,,
1599420571000,NO2_UnhealthyForSensitiveGroup(output),4992894,,,
1599420570000,NO2_UnhealthyForSensitiveGroup(output),5003296,,,
1599420569000,NO2_UnhealthyForSensitiveGroup(output),5013741,,,
1599420568000,NO2_UnhealthyForSensitiveGroup(output),5024230,,,
1599420567000,NO2_UnhealthyForSensitiveGroup(output),5034763,,,
1599420566000,NO2_UnhealthyForSensitiveGroup(output),5045340,,,
1599420565000,NO2_UnhealthyForSensitiveGroup(output),5055962,,,
1599420564000,NO2_UnhealthyForSensitiveGroup(output),5066629,,,
1599420563000,NO2_UnhealthyForSensitiveGroup(output),5077340,,,
1599420562000,NO2_UnhealthyForSensitiveGroup(output),5088097,,,
1599420561000,NO2_UnhealthyForSensitiveGroup(output),5098900,,,
1599420560000,NO2_UnhealthyForSensitiveGroup(output),5109749,,,
1599420559000,NO2_UnhealthyForSensitiveGroup(output),5120644,,,
1599420558000,NO2_UnhealthyForSensitiveGroup(output),5131585,,,
1599420557000,NO2_UnhealthyForSensitiveGroup(output),5142574,,,
1599420556000,NO2_UnhealthyForSensitiveGroup(output),5153609,,,
1599420555000,NO2_UnhealthyForSensitiveGroup(output),5164692,,,
1599420554000,NO2_UnhealthyForSensitiveGroup(output),5175823,,,
1599420553000,NO2_UnhealthyForSensitiveGroup(output),5187002,,,
1599420552000,NO2_UnhealthyForSensitiveGroup(output),5198229,,,
1599420551000,NO2_UnhealthyForSensitiveGroup(output),5209505,,,
1599420550000,NO2_UnhealthyForSensitiveGroup(output),5220830,,,
1599420549000,NO2_UnhealthyForSensitiveGroup(output),5232205,,,
1599420548000,NO2_UnhealthyForSensitiveGroup(output),5243629,,,
1599420547000,NO2_UnhealthyForSensitiveGroup(output),5255103,,,
1599420546000,NO2_UnhealthyForSensitiveGroup(output),5266627,,,
1599420545000,NO2_UnhealthyForSensitiveGroup(output),5278202,,,
1599420544000,NO2_UnhealthyForSensitiveGroup(output),5289828,,,
1599420543000,NO2_UnhealthyForSensitiveGroup(output),5301501,,,
1599420542000,NO2_UnhealthyForSensitiveGroup(output),5313230,,,
1599420541000,NO2_UnhealthyForSensitiveGroup(output),5325011,,,
1599420540000,NO2_UnhealthyForSensitiveGroup(output),5336844,,,
1599420539000,NO2_UnhealthyForSensitiveGroup(output),5348731,,,
1599420538000,NO2_UnhealthyForSensitiveGroup(output),5360670,,,
1599420537000,NO2_UnhealthyForSensitiveGroup(output),5372662,,,
1599420536000,NO2_UnhealthyForSensitiveGroup(output),5384709,,,
1599420535000,NO2_UnhealthyForSensitiveGroup(output),5396809,,,
1599420534000,NO2_UnhealthyForSensitiveGroup(output),5408964,,,
1599420533000,NO2_UnhealthyForSensitiveGroup(output),5421174,,,
1599420532000,NO2_UnhealthyForSensitiveGroup(output),5433439,,,
1599420531000,NO2_UnhealthyForSensitiveGroup(output),5445760,,,
1599420530000,NO2_UnhealthyForSensitiveGroup(output),5458136,,,
1599420529000,NO2_UnhealthyForSensitiveGroup(output),5470569,,,
1599420528000,NO2_UnhealthyForSensitiveGroup(output),5483059,,,
1599420527000,NO2_UnhealthyForSensitiveGroup(output),5495606,,,
1599420526000,NO2_UnhealthyForSensitiveGroup(output),5508211,,,
1599420525000,NO2_UnhealthyForSensitiveGroup(output),5520874,,,
1599420524000,NO2_UnhealthyForSensitiveGroup(output),5533594,,,
1599420523000,NO2_UnhealthyForSensitiveGroup(output),5546374,,,
1599420522000,NO2_UnhealthyForSensitiveGroup(output),5559213,,,
1599420521000,NO2_UnhealthyForSensitiveGroup(output),5572111,,,
1599420520000,NO2_UnhealthyForSensitiveGroup(output),5585070,,,
1599420519000,NO2_UnhealthyForSensitiveGroup(output),5598089,,,
1599420518000,NO2_UnhealthyForSensitiveGroup(output),5611168,,,
1599420517000,NO2_UnhealthyForSensitiveGroup(output),5624309,,,
1599420516000,NO2_UnhealthyForSensitiveGroup(output),5637512,,,
1599420515000,NO2_UnhealthyForSensitiveGroup(output),5650776,,,
1599420514000,NO2_UnhealthyForSensitiveGroup(output),5664104,,,
1599420513000,NO2_UnhealthyForSensitiveGroup(output),5677494,,,
1599420512000,NO2_UnhealthyForSensitiveGroup(output),5690948,,,
1599420511000,NO2_UnhealthyForSensitiveGroup(output),5145292,,,
1599420510000,NO2_UnhealthyForSensitiveGroup(output),5157543,,,
1599420509000,NO2_UnhealthyForSensitiveGroup(output),5169852,,,
1599420508000,NO2_UnhealthyForSensitiveGroup(output),5182220,,,
1599420507000,NO2_UnhealthyForSensitiveGroup(output),5194647,,,
1599420506000,NO2_UnhealthyForSensitiveGroup(output),5207135,,,
1599420505000,NO2_UnhealthyForSensitiveGroup(output),5219682,,,
1599420504000,NO2_UnhealthyForSensitiveGroup(output),5232290,,,
1599420503000,NO2_UnhealthyForSensitiveGroup(output),5244959,,,
1599420502000,NO2_UnhealthyForSensitiveGroup(output),5257689,,,
1599420501000,NO2_UnhealthyForSensitiveGroup(output),5270482,,,
1599420500000,NO2_UnhealthyForSensitiveGroup(output),5283332,,,
1599420499000,NO2_UnhealthyForSensitiveGroup(output),5296249,,,
1599420498000,NO2_UnhealthyForSensitiveGroup(output),5309230,,,
1599420497000,NO2_UnhealthyForSensitiveGroup(output),5322275,,,
1599420496000,NO2_UnhealthyForSensitiveGroup(output),5335384,,,
1599420495000,NO2_UnhealthyForSensitiveGroup(output),5348558,,,
1599420494000,NO2_UnhealthyForSensitiveGroup(output),5361797,,,
1599420493000,NO2_UnhealthyForSensitiveGroup(output),5375102,,,
1599420492000,NO2_UnhealthyForSensitiveGroup(output),5388473,,,
1599420491000,NO2_UnhealthyForSensitiveGroup(output),5401910,,,
1599420490000,NO2_UnhealthyForSensitiveGroup(output),5415415,,,
1599420489000,NO2_UnhealthyForSensitiveGroup(output),5428987,,,
1599420488000,NO2_UnhealthyForSensitiveGroup(output),5442628,,,
1599420487000,NO2_UnhealthyForSensitiveGroup(output),5456338,,,
1599420486000,NO2_UnhealthyForSensitiveGroup(output),5470116,,,
1599420485000,NO2_UnhealthyForSensitiveGroup(output),5483965,,,
1599420484000,NO2_UnhealthyForSensitiveGroup(output),5497883,,,
1599420483000,NO2_UnhealthyForSensitiveGroup(output),5511873,,,
1599420482000,NO2_UnhealthyForSensitiveGroup(output),5525934,,,
1599420481000,NO2_UnhealthyForSensitiveGroup(output),5540066,,,
1599420480000,NO2_UnhealthyForSensitiveGroup(output),5554272,,,
1599420479000,NO2_UnhealthyForSensitiveGroup(output),5568550,,,
1599420478000,NO2_UnhealthyForSensitiveGroup(output),5582902,,,
1599420477000,NO2_UnhealthyForSensitiveGroup(output),5597328,,,
1599420476000,NO2_UnhealthyForSensitiveGroup(output),5611829,,,
1599420475000,NO2_UnhealthyForSensitiveGroup(output),5626405,,,
1599420474000,NO2_UnhealthyForSensitiveGroup(output),5641057,,,
1599420473000,NO2_UnhealthyForSensitiveGroup(output),5655786,,,
1599420472000,NO2_UnhealthyForSensitiveGroup(output),5670586,,,
1599420471000,NO2_UnhealthyForSensitiveGroup(output),5685470,,,
1599420470000,NO2_UnhealthyForSensitiveGroup(output),5700432,,,
1599420469000,NO2_UnhealthyForSensitiveGroup(output),5715472,,,
1599420468000,NO2_UnhealthyForSensitiveGroup(output),5730593,,,
1599420467000,NO2_UnhealthyForSensitiveGroup(output),5745793,,,
1599420466000,NO2_UnhealthyForSensitiveGroup(output),5761074,,,
1599420465000,NO2_UnhealthyForSensitiveGroup(output),5776437,,,
1599420464000,NO2_UnhealthyForSensitiveGroup(output),5791882,,,
1599420463000,NO2_UnhealthyForSensitiveGroup(output),5807410,,,
1599420462000,NO2_UnhealthyForSensitiveGroup(output),5823022,,,
1599420461000,NO2_UnhealthyForSensitiveGroup(output),5838717,,,
1599420460000,NO2_UnhealthyForSensitiveGroup(output),5854497,,,
1599420459000,NO2_UnhealthyForSensitiveGroup(output),5870363,,,
1599420458000,NO2_UnhealthyForSensitiveGroup(output),5886315,,,
1599420457000,NO2_UnhealthyForSensitiveGroup(output),5902354,,,
1599420456000,NO2_UnhealthyForSensitiveGroup(output),5918481,,,
1599420455000,NO2_UnhealthyForSensitiveGroup(output),5934696,,,
1599420454000,NO2_UnhealthyForSensitiveGroup(output),5951000,,,
1599420453000,NO2_UnhealthyForSensitiveGroup(output),5967394,,,
1599420452000,NO2_UnhealthyForSensitiveGroup(output),5983878,,,
1599420332000,NO2_UnhealthyForSensitiveGroup(output),7130413,,,
1599420272000,NO2_UnhealthyForSensitiveGroup(output),7783769,,,
1599420212000,NO2_UnhealthyForSensitiveGroup(output),6484754,,,
1599420211000,NO2_UnhealthyForSensitiveGroup(output),6527438,,,
1599420210000,NO2_UnhealthyForSensitiveGroup(output),6581833,,,
1599420209000,NO2_UnhealthyForSensitiveGroup(output),6637143,,,
1599420208000,NO2_UnhealthyForSensitiveGroup(output),6693390,,,
1599420207000,NO2_UnhealthyForSensitiveGroup(output),6750598,,,
1599420206000,NO2_UnhealthyForSensitiveGroup(output),6808793,,,
1599420205000,NO2_UnhealthyForSensitiveGroup(output),6868000,,,
1599420204000,NO2_UnhealthyForSensitiveGroup(output),6928246,,,
1599420203000,NO2_UnhealthyForSensitiveGroup(output),6989558,,,
1599420202000,NO2_UnhealthyForSensitiveGroup(output),7051964,,,
1599420201000,NO2_UnhealthyForSensitiveGroup(output),7115495,,,
1599420200000,NO2_UnhealthyForSensitiveGroup(output),7180182,,,
1599420199000,NO2_UnhealthyForSensitiveGroup(output),7246055,,,
1599420198000,NO2_UnhealthyForSensitiveGroup(output),7313148,,,
1599420197000,NO2_UnhealthyForSensitiveGroup(output),7381495,,,
1599420196000,NO2_UnhealthyForSensitiveGroup(output),7451132,,,
1599420195000,NO2_UnhealthyForSensitiveGroup(output),7522095,,,
1599420194000,NO2_UnhealthyForSensitiveGroup(output),7594423,,,
1599420193000,NO2_UnhealthyForSensitiveGroup(output),7668155,,,
1599420192000,NO2_UnhealthyForSensitiveGroup(output),7743333,,,
1599420191000,NO2_UnhealthyForSensitiveGroup(output),7820000,,,
1599420190000,NO2_UnhealthyForSensitiveGroup(output),7898200,,,
1599420189000,NO2_UnhealthyForSensitiveGroup(output),7977980,,,
1599420188000,NO2_UnhealthyForSensitiveGroup(output),8059388,,,
1599420187000,NO2_UnhealthyForSensitiveGroup(output),8142474,,,
1599420186000,NO2_UnhealthyForSensitiveGroup(output),8227292,,,
1599420185000,NO2_UnhealthyForSensitiveGroup(output),8313895,,,
1599420184000,NO2_UnhealthyForSensitiveGroup(output),8402340,,,
1599420183000,NO2_UnhealthyForSensitiveGroup(output),8492688,,,
1599420182000,NO2_UnhealthyForSensitiveGroup(output),8585000,,,
1599420181000,NO2_UnhealthyForSensitiveGroup(output),8679341,,,
1599420180000,NO2_UnhealthyForSensitiveGroup(output),8775778,,,
1599420179000,NO2_UnhealthyForSensitiveGroup(output),8874382,,,
1599420178000,NO2_UnhealthyForSensitiveGroup(output),8975227,,,
1599420177000,NO2_UnhealthyForSensitiveGroup(output),9078391,,,
1599420176000,NO2_UnhealthyForSensitiveGroup(output),9183953,,,
1599420175000,NO2_UnhealthyForSensitiveGroup(output),9292000,,,
1599420174000,NO2_UnhealthyForSensitiveGroup(output),9402619,,,
1599420173000,NO2_UnhealthyForSensitiveGroup(output),9515904,,,
1599420172000,NO2_UnhealthyForSensitiveGroup(output),9631951,,,
1599420171000,NO2_UnhealthyForSensitiveGroup(output),9750864,,,
1599420170000,NO2_UnhealthyForSensitiveGroup(output),9870675,,,
1599420169000,NO2_UnhealthyForSensitiveGroup(output),9995620,,,
1599420168000,NO2_UnhealthyForSensitiveGroup(output),10123769,,,
1599420167000,NO2_UnhealthyForSensitiveGroup(output),10255247,,,
1599420166000,NO2_UnhealthyForSensitiveGroup(output),10390184,,,
1599420165000,NO2_UnhealthyForSensitiveGroup(output),10528720,,,
1599420164000,NO2_UnhealthyForSensitiveGroup(output),10671000,,,
1599420163000,NO2_UnhealthyForSensitiveGroup(output),10817178,,,
1599420162000,NO2_UnhealthyForSensitiveGroup(output),10967417,,,
1599420161000,NO2_UnhealthyForSensitiveGroup(output),11121887,,,
1599420160000,NO2_UnhealthyForSensitiveGroup(output),11280771,,,
1599420159000,NO2_UnhealthyForSensitiveGroup(output),11444261,,,
1599420158000,NO2_UnhealthyForSensitiveGroup(output),11612559,,,
1599420157000,NO2_UnhealthyForSensitiveGroup(output),11785881,,,
1599420156000,NO2_UnhealthyForSensitiveGroup(output),11964455,,,
1599420155000,NO2_UnhealthyForSensitiveGroup(output),12148523,,,
1599420154000,NO2_UnhealthyForSensitiveGroup(output),12338344,,,
1599420153000,NO2_UnhealthyForSensitiveGroup(output),12534190,,,
1599420152000,NO2_UnhealthyForSensitiveGroup(output),6295194,,,
,,,,,
,,,,,
,,Avg_Throughput,AirQualityLevel(output),,
Timestamp,Siddhi,Esper,Esper,Esper,Esper
1599420631000,13063482,15759485,15759485,AirQualityLevel(output),15759485
1599420630000,13087667,15803250,15803250,AirQualityLevel(output),15803250
1599420629000,13111941,15847259,15847259,AirQualityLevel(output),15847259
1599420628000,13136305,15891514,15891514,AirQualityLevel(output),15891514
1599420627000,13160760,15936017,15936017,AirQualityLevel(output),15936017
1599420626000,13185306,15980770,15980770,AirQualityLevel(output),15980770
1599420625000,13209944,16025775,16025775,AirQualityLevel(output),16025775
1599420624000,13234674,16071034,16071034,AirQualityLevel(output),16071034
1599420623000,13259497,16116550,16116550,AirQualityLevel(output),16116550
1599420622000,13284414,16162324,16162324,AirQualityLevel(output),16162324
1599420621000,13309424,16208359,16208359,AirQualityLevel(output),16208359
1599420620000,13334528,16254657,16254657,AirQualityLevel(output),16254657
1599420619000,13359728,16301221,16301221,AirQualityLevel(output),16301221
1599420618000,13385023,16348052,16348052,AirQualityLevel(output),16348052
1599420617000,13410414,16395153,16395153,AirQualityLevel(output),16395153
1599420616000,13435901,16442526,16442526,AirQualityLevel(output),16442526
1599420615000,13461486,16490174,16490174,AirQualityLevel(output),16490174
1599420614000,13487168,16538099,16538099,AirQualityLevel(output),16538099
1599420613000,13512948,16586303,16586303,AirQualityLevel(output),16586303
1599420612000,13538828,16634789,16634789,AirQualityLevel(output),16634789
1599420611000,13564806,16683560,16683560,AirQualityLevel(output),16683560
1599420610000,13590885,16732618,16732618,AirQualityLevel(output),16732618
1599420609000,13617064,16781965,16781965,AirQualityLevel(output),16781965
1599420608000,13643344,16831604,16831604,AirQualityLevel(output),16831604
1599420607000,13669725,16881537,16881537,AirQualityLevel(output),16881537
1599420606000,13696209,16931768,16931768,AirQualityLevel(output),16931768
1599420605000,13722796,16982299,16982299,AirQualityLevel(output),16982299
1599420604000,13749486,17033132,17033132,AirQualityLevel(output),17033132
1599420603000,13776281,17084270,17084270,AirQualityLevel(output),17084270
1599420602000,13803180,17135717,17135717,AirQualityLevel(output),17135717
1599420601000,13830184,17187474,17187474,AirQualityLevel(output),17187474
1599420600000,13857294,17239545,17239545,AirQualityLevel(output),17239545
1599420599000,13884511,17291933,17291933,AirQualityLevel(output),17291933
1599420598000,13911835,17344640,17344640,AirQualityLevel(output),17344640
1599420597000,13939266,17397670,17397670,AirQualityLevel(output),17397670
1599420596000,13966806,17451025,17451025,AirQualityLevel(output),17451025
1599420595000,13994455,17504708,17504708,AirQualityLevel(output),17504708
1599420594000,14022214,17558722,17558722,AirQualityLevel(output),17558722
1599420593000,14050083,17613071,17613071,AirQualityLevel(output),17613071
1599420592000,14078064,17667758,17667758,AirQualityLevel(output),17667758
1599420591000,14106156,17722785,17722785,AirQualityLevel(output),17722785
1599420590000,14134360,17778156,17778156,AirQualityLevel(output),17778156
1599420589000,14162677,17833875,17833875,AirQualityLevel(output),17833875
1599420588000,14191108,17889943,17889943,AirQualityLevel(output),17889943
1599420587000,14219654,17946366,17946366,AirQualityLevel(output),17946366
1599420586000,14248315,18003146,18003146,AirQualityLevel(output),18003146
1599420585000,14277091,18060286,18060286,AirQualityLevel(output),18060286
1599420584000,14305984,18117790,18117790,AirQualityLevel(output),18117790
1599420583000,14334994,18175661,18175661,AirQualityLevel(output),18175661
1599420582000,14364122,18233904,18233904,AirQualityLevel(output),18233904
1599420581000,14393369,18292521,18292521,AirQualityLevel(output),18292521
1599420580000,14422735,18351516,18351516,AirQualityLevel(output),18351516
1599420579000,14452221,18410893,18410893,AirQualityLevel(output),18410893
1599420578000,14481828,18470656,18470656,AirQualityLevel(output),18470656
1599420577000,14511556,18530808,18530808,AirQualityLevel(output),18530808
1599420576000,14541407,18591353,18591353,AirQualityLevel(output),18591353
1599420575000,14571381,18652295,18652295,AirQualityLevel(output),18652295
1599420574000,14601479,18713638,18713638,AirQualityLevel(output),18713638
1599420573000,14631702,18775386,18775386,AirQualityLevel(output),18775386
1599420572000,14662050,18837543,18837543,AirQualityLevel(output),18837543
1599420571000,13710578,16928312,16928312,AirQualityLevel(output),16928312
1599420570000,13739133,16984727,16984727,AirQualityLevel(output),16984727
1599420569000,13767808,17041518,17041518,AirQualityLevel(output),17041518
1599420568000,13796603,17098691,17098691,AirQualityLevel(output),17098691
1599420567000,13825518,17156249,17156249,AirQualityLevel(output),17156249
1599420566000,13854555,17214196,17214196,AirQualityLevel(output),17214196
1599420565000,13883714,17272536,17272536,AirQualityLevel(output),17272536
1599420564000,13912996,17331272,17331272,AirQualityLevel(output),17331272
1599420563000,13942402,17390410,17390410,AirQualityLevel(output),17390410
1599420562000,13971932,17449952,17449952,AirQualityLevel(output),17449952
1599420561000,14001588,17509904,17509904,AirQualityLevel(output),17509904
1599420560000,14031370,17570269,17570269,AirQualityLevel(output),17570269
1599420559000,14061279,17631052,17631052,AirQualityLevel(output),17631052
1599420558000,14091316,17692257,17692257,AirQualityLevel(output),17692257
1599420557000,14121482,17753889,17753889,AirQualityLevel(output),17753889
1599420556000,14151777,17815951,17815951,AirQualityLevel(output),17815951
1599420555000,14182202,17878449,17878449,AirQualityLevel(output),17878449
1599420554000,14212759,17941387,17941387,AirQualityLevel(output),17941387
1599420553000,14243447,18004770,18004770,AirQualityLevel(output),18004770
1599420552000,14274268,18068603,18068603,AirQualityLevel(output),18068603
1599420551000,14305223,18132890,18132890,AirQualityLevel(output),18132890
1599420550000,14336313,18197636,18197636,AirQualityLevel(output),18197636
1599420549000,14367538,18262846,18262846,AirQualityLevel(output),18262846
1599420548000,14398900,18328525,18328525,AirQualityLevel(output),18328525
1599420547000,14430398,18394679,18394679,AirQualityLevel(output),18394679
1599420546000,14462035,18461312,18461312,AirQualityLevel(output),18461312
1599420545000,14493811,18528429,18528429,AirQualityLevel(output),18528429
1599420544000,14525727,18596036,18596036,AirQualityLevel(output),18596036
1599420543000,14557784,18664139,18664139,AirQualityLevel(output),18664139
1599420542000,14589982,18732743,18732743,AirQualityLevel(output),18732743
1599420541000,14622324,18801852,18801852,AirQualityLevel(output),18801852
1599420540000,14654809,18871474,18871474,AirQualityLevel(output),18871474
1599420539000,14687439,18941613,18941613,AirQualityLevel(output),18941613
1599420538000,14720214,19012276,19012276,AirQualityLevel(output),19012276
1599420537000,14753136,19083468,19083468,AirQualityLevel(output),19083468
1599420536000,14786206,19155195,19155195,AirQualityLevel(output),19155195
1599420535000,14819425,19227464,19227464,AirQualityLevel(output),19227464
1599420534000,14852793,19300280,19300280,AirQualityLevel(output),19300280
1599420533000,14886312,19373650,19373650,AirQualityLevel(output),19373650
1599420532000,14919982,19447580,19447580,AirQualityLevel(output),19447580
1599420531000,14953805,19522077,19522077,AirQualityLevel(output),19522077
1599420530000,14987782,19597146,19597146,AirQualityLevel(output),19597146
1599420529000,15021913,19672795,19672795,AirQualityLevel(output),19672795
1599420528000,15056201,19749031,19749031,AirQualityLevel(output),19749031
1599420527000,15090645,19825860,19825860,AirQualityLevel(output),19825860
1599420526000,15125248,19903289,19903289,AirQualityLevel(output),19903289
1599420525000,15160009,19981325,19981325,AirQualityLevel(output),19981325
1599420524000,15194931,20059976,20059976,AirQualityLevel(output),20059976
1599420523000,15230014,20139249,20139249,AirQualityLevel(output),20139249
1599420522000,15265259,20219151,20219151,AirQualityLevel(output),20219151
1599420521000,15300668,20299689,20299689,AirQualityLevel(output),20299689
1599420520000,15336242,20380872,20380872,AirQualityLevel(output),20380872
1599420519000,15371981,20462707,20462707,AirQualityLevel(output),20462707
1599420518000,15407888,20545202,20545202,AirQualityLevel(output),20545202
1599420517000,15443963,20628364,20628364,AirQualityLevel(output),20628364
1599420516000,15480207,20712203,20712203,AirQualityLevel(output),20712203
1599420515000,15516621,20796727,20796727,AirQualityLevel(output),20796727
1599420514000,15553208,20881943,20881943,AirQualityLevel(output),20881943
1599420513000,15589967,20967860,20967860,AirQualityLevel(output),20967860
1599420512000,15626900,15502705,15502705,AirQualityLevel(output),15502705
1599420511000,14572470,15567283,15567283,AirQualityLevel(output),15567283
1599420510000,14607157,15632402,15632402,AirQualityLevel(output),15632402
1599420509000,14642010,15698067,15698067,AirQualityLevel(output),15698067
1599420508000,14677029,15764287,15764287,AirQualityLevel(output),15764287
1599420507000,14712216,15831068,15831068,AirQualityLevel(output),15831068
1599420506000,14747572,15898417,15898417,AirQualityLevel(output),15898417
1599420505000,14783099,15966342,15966342,AirQualityLevel(output),15966342
1599420504000,14818797,16034850,16034850,AirQualityLevel(output),16034850
1599420503000,14854668,16103948,16103948,AirQualityLevel(output),16103948
1599420502000,14890714,16173645,16173645,AirQualityLevel(output),16173645
1599420501000,14926934,16243948,16243948,AirQualityLevel(output),16243948
1599420500000,14963332,16314865,16314865,AirQualityLevel(output),16314865
1599420499000,14999907,16386404,16386404,AirQualityLevel(output),16386404
1599420498000,15036662,16458573,16458573,AirQualityLevel(output),16458573
1599420497000,15073597,16531381,16531381,AirQualityLevel(output),16531381
1599420496000,15110714,16604836,16604836,AirQualityLevel(output),16604836
1599420495000,15148015,16678946,16678946,AirQualityLevel(output),16678946
1599420494000,15185500,16753722,16753722,AirQualityLevel(output),16753722
1599420493000,15223171,16829171,16829171,AirQualityLevel(output),16829171
1599420492000,15261030,16905303,16905303,AirQualityLevel(output),16905303
1599420491000,15299077,16982127,16982127,AirQualityLevel(output),16982127
1599420490000,15337315,17059653,17059653,AirQualityLevel(output),17059653
1599420489000,15375744,17137890,17137890,AirQualityLevel(output),17137890
1599420488000,15414367,17216848,17216848,AirQualityLevel(output),17216848
1599420487000,15453184,17296537,17296537,AirQualityLevel(output),17296537
1599420486000,15492197,17376967,17376967,AirQualityLevel(output),17376967
1599420485000,15531408,17458150,17458150,AirQualityLevel(output),17458150
1599420484000,15570817,17540094,17540094,AirQualityLevel(output),17540094
1599420483000,15610427,17622811,17622811,AirQualityLevel(output),17622811
1599420482000,15650240,17706313,17706313,AirQualityLevel(output),17706313
1599420481000,15690256,17790610,17790610,AirQualityLevel(output),17790610
1599420480000,15730477,17875713,17875713,AirQualityLevel(output),17875713
1599420479000,15770905,17961635,17961635,AirQualityLevel(output),17961635
1599420478000,15811541,18048386,18048386,AirQualityLevel(output),18048386
